"";"Bill_shock";"Online_account";"Opt_In_Mail";"Opt_In_Post";"Opt_In_Tel";"MA_Grundversorger";"MA_Erweitert";"MA_Restlich";"Recovered";"Continuous_relationship";"Age";"Consumption";"Annual_account";"DBII";"Minimum_contract_term";"Customer_since_interval";"Contract_start_date_interval";"Longitude";"Latitude";"Inhabitants";"Cluster"
"14";0;0;0;1;0;0;1;0;0;0;47;5276;-14,24;19,1138811164804;12;152;13;47,9376;8,19061;11538;"5"
"15";0;0;1;1;0;1;0;0;0;0;87;4228;-124,99;15,2319912786548;12;141;0;47,9115;8,27922;1954;"0"
"16";0;0;1;1;0;1;0;0;0;0;66;3866;179,48;14,8316426604029;12;159;13;47,9319;8,87866;4507;"0"
"17";0;0;0;1;0;1;0;0;0;0;39;5848;235,6;19,9930064430755;12;155;37;47,907;8,65239;5991;"6"
"18";0;0;0;1;0;1;0;0;0;0;77;6480;279,55;21,6378958702065;12;155;13;47,907;8,65239;5991;"6"
"19";1;0;0;1;0;1;0;0;0;0;89;4169;319,27;17,0119980253897;24;156;13;47,9598;8,50041;21340;"6"
"20";0;0;0;1;0;1;0;0;0;0;61;4547;-120,71;18,1204485044584;24;158;13;47,814;8,32346;6774;"6"
"21";0;0;0;1;0;1;0;0;0;0;57;5107;197,85;19,7664633632735;24;160;37;47,9598;8,50041;21340;"6"
"22";0;0;0;1;0;1;0;0;0;0;66;7233;458,01;32,3163782211342;24;139;0;48,0056;8,47567;5025;"6"
"23";0;1;0;1;0;1;0;0;0;0;53;3652;194,23;15,4909273924356;24;151;37;48,0056;8,47567;5025;"2"
"24";1;0;0;1;0;0;0;1;0;0;58;3803;251,9;17,1314157192051;24;151;37;48,0543;8,4237;17568;"1"
"25";0;0;0;1;0;1;0;0;0;0;77;6121;451,72;22,7452837931956;24;151;37;48,1381;8,50761;5825;"6"
"26";0;0;0;1;0;0;0;1;0;0;49;3931;144,43;17,5261448816472;24;160;13;48,0543;8,4237;17568;"1"
"27";1;0;0;1;0;1;0;0;0;0;73;13251;925,84;40,5650769985053;12;155;35;47,8961;8,50809;7436;"0"
"28";0;0;0;1;0;1;0;0;0;0;77;5516;149,09;20,9667541137803;24;158;13;48,095;8,55263;3581;"6"
"29";0;0;0;1;0;1;0;0;0;0;50;13974;1033,24;45,43915043036;12;158;13;48,1533;8,42231;5895;"0"
"30";0;0;1;1;0;1;0;0;0;0;48;8050;213,93;25,1384877990162;12;147;0;47,9393;8,72714;5581;"0"
"31";1;0;0;1;0;1;0;0;0;0;86;4491;483,7;17,956447848675;24;158;13;47,998;8,59023;12315;"6"
"32";1;0;0;1;0;1;0;0;0;0;63;4435;380,59;17,7922463353414;24;153;13;47,8646;8,07199;1745;"6"
"33";0;0;0;1;0;1;0;0;0;0;60;4399;119,01;17,6857921799117;24;158;13;48,095;8,55263;3581;"6"
"34";1;0;0;1;0;0;0;1;0;0;55;5553;684,72;24,3113560540396;12;151;13;48,0543;8,4237;17568;"1"
"35";0;0;0;1;0;1;0;0;0;0;59;4077;125,24;16,7397385976624;24;158;13;48,1533;8,42231;5895;"6"
"36";1;0;0;1;0;1;0;0;0;0;96;6330;547,4;21,24828341644;12;159;13;47,8233;8,8224;3631;"6"
"37";0;0;0;1;0;1;0;0;0;0;51;6442;161,15;24,9927865748315;12;141;0;47,8646;8,07199;1745;"6"
"38";1;0;0;1;0;0;0;1;0;0;76;6086;373,21;19,8309727908097;12;160;13;48,1917;8,34549;3632;"1"
"39";0;0;0;1;0;0;0;1;0;0;55;5955;188,88;17,8746215123859;24;160;13;48,1917;8,34549;3632;"1"
"40";0;0;0;1;0;1;0;0;0;0;87;5738;-55,2;19,7153263178295;12;158;37;47,998;8,59023;12315;"6"
"41";1;0;0;1;0;1;0;0;0;0;78;3889;391,24;14,8917785100013;12;153;13;47,9746;8,26322;2129;"6"
"42";0;0;0;1;0;1;0;0;0;0;69;5855;212,55;21,6111650227784;24;159;13;47,8233;8,8224;3631;"6"
"43";0;0;0;1;0;0;0;1;0;0;87;3031;136,17;16,7637126840201;12;160;27;48,0543;8,4237;17568;"1"
"44";0;0;0;1;0;1;0;0;0;0;66;5657;-5,53;17,4531128560537;12;155;13;47,907;8,65239;5991;"6"
"45";0;0;0;1;0;1;0;0;0;0;63;4137;155,89;15,5373974500323;12;155;37;47,8961;8,50809;7436;"6"
"46";0;0;0;1;0;0;1;0;0;0;71;3431;73,71;14,4636529509166;24;152;32;47,9376;8,19061;11538;"5"
"47";0;0;0;1;0;0;0;1;0;0;73;4057;257,87;17,9148685446137;24;160;13;48,0543;8,4237;17568;"1"
"48";0;0;0;1;0;1;0;0;0;0;60;6071;96,72;21,7877257396411;24;151;26;48,1381;8,50761;5825;"6"
"49";0;0;0;1;0;1;0;0;0;0;79;5959;232,88;17,3330638536776;12;141;0;47,9384;8,0895;1647;"6"
"50";1;0;0;1;0;0;0;1;0;0;84;3056;395,72;14,8317039090163;24;151;37;48,0543;8,4237;17568;"1"
"51";0;0;0;1;0;0;0;1;0;0;44;4752;25,5;18,2797555649861;24;148;0;48,1917;8,34549;3632;"1"
"52";0;0;0;1;0;1;0;0;0;0;63;5284;259,82;20,2851980961417;24;158;13;48,095;8,55263;3581;"6"
"53";0;0;0;1;0;1;0;0;0;0;48;3848;37,27;16,0668095545155;24;155;37;47,9598;8,50041;21340;"6"
"54";0;0;0;1;0;1;0;0;0;0;83;6428;96,5;18,6159223030303;12;140;0;47,9115;8,27922;1954;"6"
"55";0;0;0;1;0;1;0;0;0;0;62;5194;30,57;16,7758892939766;24;159;26;47,9319;8,87866;4507;"6"
"56";1;0;0;1;0;1;0;0;0;0;58;3971;246,54;15,1051992585551;12;159;37;47,7811;8,7633;8186;"6"
"57";0;0;0;1;0;1;0;0;0;0;50;6332;386,04;21,2534217185115;12;155;13;47,8961;8,50809;7436;"6"
"58";0;0;1;1;1;1;0;0;0;0;54;4611;-222,57;16,7721475;12;155;13;47,9598;8,50041;21340;"0"
"59";1;0;0;1;0;1;0;0;0;0;53;30198;1786,02;83,4003651102486;12;154;37;47,8193;8,67623;4577;"0"
"60";1;1;0;1;0;0;0;1;0;0;62;5451;486,2;22,5555998316802;24;151;13;48,0543;8,4237;17568;"0"
"61";0;0;0;1;0;1;0;0;0;0;85;5137;271,44;18,3565117665583;12;152;13;47,8687;8,19993;4872;"6"
"62";0;0;0;1;0;1;0;0;0;0;65;6941;37,23;25,1531818265053;24;160;13;47,9598;8,50041;21340;"6"
"63";1;0;0;1;0;1;0;0;0;0;74;3655;336,7;15,500412218887;24;151;37;47,6246;8,12394;7240;"6"
"64";0;0;0;1;0;0;1;0;0;0;48;4780;94,73;17,5487345696528;12;153;13;47,9376;8,19061;11538;"5"
"65";1;0;0;1;0;1;0;0;0;0;49;6168;198,77;19,182738616523;24;154;13;47,9598;8,50041;21340;"6"
"66";0;0;0;1;0;1;0;0;0;0;60;3753;24,97;14,5374285145962;12;153;13;47,8687;8,19993;4872;"6"
"67";0;0;0;1;0;1;0;0;0;0;89;5458;197,79;18,9781455906378;12;154;13;47,9598;8,50041;21340;"6"
"68";0;0;0;1;0;0;0;1;0;0;58;6562;701,25;24,3130061281266;24;153;13;48,1917;8,34549;3632;"1"
"69";0;0;0;1;0;1;0;0;0;0;78;5766;195,85;19,7806653030303;12;153;13;47,8687;8,19993;4872;"6"
"70";0;0;1;1;0;1;0;0;0;0;48;4530;179,69;17,8908422274357;24;140;0;47,9746;8,26322;2129;"7"
"71";0;0;0;1;0;1;0;0;0;0;51;3705;205,5;15,6476911384977;24;158;13;47,814;8,32346;6774;"6"
"72";0;0;0;1;0;1;0;0;0;0;83;3667;147,18;15,5365347727273;24;158;13;48,095;8,55263;3581;"6"
"73";0;0;0;1;0;0;1;0;0;0;80;4308;-52,41;15,5545261819712;12;152;32;47,9376;8,19061;11538;"5"
"74";0;0;0;1;0;1;0;0;0;0;74;3760;-93,98;14,5561161160355;12;158;13;48,1533;8,42231;5895;"6"
"75";0;0;0;1;0;1;0;0;0;0;64;5792;76,46;15,5848503106239;12;151;13;48,1381;8,50761;5825;"6"
"76";0;0;0;1;0;1;0;0;0;0;61;4013;126,59;16,3923695529669;24;151;13;48,1533;8,42231;5895;"6"
"77";1;0;0;1;0;0;0;1;0;0;47;4711;336,98;18,6034429545455;24;160;13;48,1917;8,34549;3632;"1"
"78";1;0;0;1;0;1;0;0;0;0;70;4422;309,24;17,7541031861958;24;151;13;47,9598;8,50041;21340;"6"
"79";0;0;0;1;0;1;0;0;0;0;62;5731;158,91;21,598121763001;24;158;13;48,095;8,55263;3581;"6"
"80";0;0;0;1;0;1;0;0;0;0;46;10367;-73,21;23,3893777010592;12;156;13;47,5877;8,06966;8500;"6"
"81";0;0;0;1;0;1;0;0;0;0;51;3792;239,48;15,6440299421739;24;158;27;47,998;8,59023;12315;"6"
"82";0;0;0;1;0;1;0;0;0;0;71;5260;145,89;18,4623629821958;12;154;13;47,8193;8,67623;4577;"6"
"83";0;0;0;1;0;1;0;0;0;0;37;5680;172,24;21,448362657523;24;154;13;47,9598;8,50041;21340;"6"
"84";0;0;0;1;0;1;0;0;0;0;72;9883;429,73;27,6341017943821;24;144;0;47,907;8,65239;5991;"6"
"85";1;0;0;1;0;0;1;0;0;0;49;6835;488,02;25,4006296365305;24;152;13;47,9376;8,19061;11538;"5"
"86";0;0;0;1;0;1;0;0;0;0;43;5184;229,29;23,0815923460808;24;153;13;47,8646;8,07199;1745;"6"
"87";0;0;0;1;0;1;0;0;0;0;56;4548;182,66;18,1232533510352;24;158;13;48,1533;8,42231;5895;"6"
"88";0;0;0;1;0;1;0;0;0;0;71;4644;365,15;18,4067714926228;24;151;13;48,0056;8,47567;5025;"6"
"89";0;0;0;1;0;1;0;0;0;0;74;3819;238,11;15,9809810952651;24;151;13;48,1533;8,42231;5895;"6"
"90";1;0;1;1;0;1;0;0;0;0;61;8908;592,52;28,3328190941073;12;159;13;47,9393;8,72714;5581;"0"
"91";1;0;0;1;0;1;0;0;0;0;53;5453;985;20,7826484173412;24;159;13;47,9319;8,87866;4507;"6"
"92";0;0;0;1;0;1;0;0;0;0;54;4386;106,46;16,1865599009247;12;154;37;47,9598;8,50041;21340;"6"
"93";0;1;0;1;0;1;0;0;0;0;42;4970;1178,16;16,1405713352991;12;142;0;47,9598;8,50041;21340;"2"
"94";0;0;0;1;0;1;0;0;0;0;86;3948;90,37;15,045683482532;12;160;13;47,8193;8,67623;4577;"6"
"95";0;0;0;1;0;1;0;0;0;0;90;4252;-185,78;15,8364584302689;12;155;37;47,907;8,65239;5991;"6"
"96";0;0;0;1;0;1;0;0;0;0;74;6227;45,76;20,9798455932043;12;154;13;47,8193;8,67623;4577;"6"
"97";0;0;1;1;0;1;0;0;0;0;77;5030;191,13;19,359163534279;24;139;0;48,0056;8,47567;5025;"7"
"98";0;0;0;1;0;1;0;0;0;0;67;3704;141,08;14,5650481759285;12;152;26;47,9115;8,27922;1954;"6"
"99";1;0;0;1;0;1;0;0;0;0;83;6993;306,2;14,871853810464;12;142;0;47,9598;8,50041;21340;"6"
"100";0;0;0;1;0;0;0;1;0;0;63;6489;365,75;18,4643982880056;12;152;13;48,0543;8,4237;17568;"1"
"101";0;0;0;1;0;1;0;0;0;0;49;4440;198,03;19,2972969999292;12;151;13;48,1381;8,50761;5825;"6"
"102";0;0;0;1;0;1;0;0;0;0;56;4111;127,31;16,8390989602708;24;154;37;47,8193;8,67623;4577;"6"
"103";1;0;0;1;0;0;1;0;0;0;73;7072;1098,65;21,8573216708369;24;152;13;47,9376;8,19061;11538;"0"
"104";0;0;0;1;0;1;0;0;0;0;68;4980;116,45;19,3928804221252;24;159;13;47,9393;8,72714;5581;"6"
"105";0;0;0;1;0;1;0;0;0;0;43;5143;82,26;19,8704171606823;24;158;13;48,095;8,55263;3581;"6"
"106";0;0;0;1;0;1;0;0;0;0;44;4224;118,33;15,764583670151;12;156;13;47,9598;8,50041;21340;"6"
"107";1;0;0;1;1;0;0;1;0;0;61;5029;391,31;23,4717598209988;24;160;13;48,0543;8,4237;17568;"1"
"108";0;0;0;1;0;0;1;0;0;0;81;4711;-5,64;18,9313825135455;24;152;37;47,9376;8,19061;11538;"5"
"109";0;0;0;1;0;1;0;0;0;0;55;5277;68,01;17,7998998893912;24;155;37;47,9598;8,50041;21340;"6"
"110";0;0;0;1;0;1;0;0;0;0;82;3995;34,31;16,5003339248918;24;151;13;48,0056;8,47567;5025;"6"
"111";0;0;0;1;0;1;0;0;0;0;56;5166;-97,2;18,217579935776;12;159;13;47,9393;8,72714;5581;"6"
"112";0;0;0;1;0;1;0;0;0;0;72;4988;140,36;17,7536678888665;12;158;13;47,8851;8,35481;7590;"6"
"113";0;0;0;1;0;1;0;0;0;0;58;8488;492,48;30,05168066357;24;158;13;47,998;8,59023;12315;"6"
"114";1;0;0;1;0;1;0;0;0;0;47;6917;882,25;15,8115766562745;12;159;13;47,9319;8,87866;4507;"6"
"115";0;0;0;1;0;1;0;0;0;0;84;5429;157,38;20,7111784259259;24;154;37;47,9393;8,72714;5581;"6"
"116";1;0;0;1;0;1;0;0;0;0;86;5858;113,33;25,5358300067215;24;154;13;47,9598;8,50041;21340;"6"
"117";1;0;0;1;0;1;0;0;0;0;54;6298;1137,73;21,1635737466088;12;153;13;47,894;8,0779;2543;"6"
"118";0;0;0;1;0;1;0;0;0;0;87;6190;220,87;21,1421990837696;12;158;13;47,998;8,59023;12315;"6"
"119";0;0;0;1;0;1;0;0;0;0;71;3857;135,13;16,0946105373832;24;154;13;47,9598;8,50041;21340;"6"
"120";0;0;0;1;0;1;0;0;0;0;64;4311;5,28;15,5882207344719;12;156;30;47,5864;8,0247;6765;"6"
"121";0;0;0;1;0;1;0;0;0;0;85;4026;117,39;16,5913043957603;24;158;13;47,998;8,59023;12315;"6"
"122";0;0;1;1;1;0;0;1;0;0;54;3886;240,33;17,3877103936122;24;158;13;48,0543;8,4237;17568;"0"
"123";0;0;0;1;0;1;0;0;0;0;44;7963;340,76;28,488167866594;24;158;13;47,998;8,59023;12315;"6"
"124";0;0;0;1;0;1;0;0;0;0;84;11701;658,15;35,235662491929;12;152;13;47,9746;8,26322;2129;"0"
"125";0;0;0;1;0;0;0;1;0;0;72;3045;172,49;14,7975170177444;24;160;13;48,0543;8,4237;17568;"1"
"126";0;0;0;1;0;1;0;0;0;0;88;5605;283,07;24,6373943478398;24;160;13;48,0056;8,47567;5025;"6"
"127";0;0;0;1;0;1;0;0;0;0;56;4702;145,44;17,0089323410724;12;158;37;47,998;8,59023;12315;"6"
"128";0;0;0;1;1;1;0;0;0;0;69;4547;81,25;19,5860297015691;12;155;13;47,9598;8,50041;21340;"3"
"129";0;0;0;1;0;1;0;0;0;0;42;4999;115,52;22,2324148940607;24;155;13;47,907;8,65239;5991;"6"
"130";0;0;0;1;0;1;0;0;0;0;50;5184;-195,39;18,2645391587802;12;158;13;48,1533;8,42231;5895;"6"
"131";1;0;0;1;0;1;0;0;0;0;41;4877;303,3;17,4639020258777;12;151;37;48,1381;8,50761;5825;"6"
"132";0;0;0;1;0;1;0;0;0;0;70;5892;284,78;25,6548118175364;24;160;13;47,9598;8,50041;21340;"6"
"133";0;1;0;1;0;1;0;0;0;0;51;3040;203,35;15,3301721810379;12;151;28;48,1533;8,42231;5895;"2"
"134";0;0;1;1;0;1;0;0;0;0;58;5192;207,17;18,0993833321243;12;156;13;47,8233;8,8224;3631;"7"
"135";1;0;0;1;0;0;0;1;0;0;57;4182;369,38;16,9043637198385;12;151;37;48,0543;8,4237;17568;"1"
"136";0;0;0;1;0;1;0;0;0;0;57;6361;123,81;21,5943269590089;12;158;13;47,998;8,59023;12315;"6"
"137";1;0;0;1;0;1;0;0;0;0;54;6522;208,78;16,6679660174965;24;159;13;47,8233;8,8224;3631;"6"
"138";0;0;0;1;0;1;0;0;0;0;62;5338;204,4;18,6651049016716;12;154;13;47,9598;8,50041;21340;"6"
"139";0;0;0;1;0;1;0;0;0;0;97;2850;54,92;14,5904808241021;24;158;13;48,095;8,55263;3581;"6"
"140";0;0;0;1;0;1;0;0;0;0;77;4591;78,13;18,2503467868024;24;158;37;48,095;8,55263;3581;"6"
"141";0;0;0;1;0;1;0;0;0;0;80;4187;218,89;17,0632788317384;24;160;13;47,9598;8,50041;21340;"6"
"142";0;0;0;1;1;1;0;0;0;0;46;4186;152,61;17,059585;24;155;13;47,9598;8,50041;21340;"3"
"143";0;0;0;1;0;1;0;0;0;0;80;4115;190,02;16,8508006721843;24;158;37;47,998;8,59023;12315;"6"
"144";1;0;0;1;0;1;0;0;0;0;48;4599;378,4;18,2734968939394;24;159;13;47,8886;8,91306;3660;"6"
"145";0;0;0;1;0;1;0;0;0;0;51;6027;276,07;22,4688134693608;24;159;13;47,8193;8,67623;4577;"6"
"146";0;0;0;1;0;1;0;0;0;0;40;4449;602,61;15,9129039472038;12;155;13;47,9598;8,50041;21340;"6"
"147";0;0;0;1;0;1;0;0;0;0;72;6688;360,58;24,4105108018271;24;153;13;47,894;8,0779;2543;"6"
"148";0;0;0;1;0;1;0;0;0;0;76;5850;142,22;24,9326283806626;24;158;13;48,095;8,55263;3581;"6"
"149";0;0;0;1;0;1;0;0;0;0;72;3855;121,62;16,6725765652099;12;154;13;47,9598;8,50041;21340;"6"
"150";0;0;0;1;0;1;0;0;0;0;47;4479;131,92;16,2674530251736;12;153;13;47,9746;8,26322;2129;"6"
"151";1;0;0;1;0;1;0;0;0;0;62;4293;277,17;17,3747952064146;24;151;13;48,0056;8,47567;5025;"6"
"152";0;0;0;1;0;1;0;0;0;0;72;4457;-101,46;18,0430484009332;24;158;13;47,814;8,32346;6774;"6"
"153";1;0;0;1;0;1;0;0;0;0;68;6640;540,76;22,0564921771642;12;153;13;47,8646;8,07199;1745;"6"
"154";0;0;0;1;0;0;1;0;0;0;83;3990;133,78;15,4060063810557;12;152;13;47,9376;8,19061;11538;"5"
"155";0;0;0;1;0;1;0;0;0;0;67;5824;326,63;18,7805665629951;24;159;13;47,9319;8,87866;4507;"6"
"156";0;0;1;1;0;1;0;0;0;0;50;4340;249,92;19,7256128019324;24;159;13;47,9319;8,87866;4507;"7"
"157";0;0;0;1;0;1;0;0;0;0;74;3914;85;17,5223637910741;12;154;13;47,9598;8,50041;21340;"6"
"158";1;0;0;1;0;1;0;0;0;0;83;3454;153,04;14,9108869655299;24;160;13;48,0204;8,29805;3904;"6"
"159";0;0;0;1;0;1;0;0;0;0;72;4847;175,84;17,3869220501565;12;151;37;48,1533;8,42231;5895;"6"
"160";0;0;0;1;0;1;0;0;0;0;66;5239;137,63;18,4065289771142;12;158;13;48,095;8,55263;3581;"6"
"161";1;0;0;1;0;1;0;0;0;0;82;6367;494,36;21,3453177525631;12;160;13;48,1381;8,50761;5825;"6"
"162";0;0;0;1;0;1;0;0;0;0;70;3675;187,31;15,5597243038063;24;151;13;48,0056;8,47567;5025;"6"
"163";0;0;0;1;0;1;0;0;0;0;81;6688;242,21;22,4591388043205;12;153;13;47,894;8,0779;2543;"6"
"164";0;0;0;1;0;1;0;0;0;0;47;4380;249,83;16,1703983291467;12;155;37;47,9598;8,50041;21340;"6"
"165";0;0;0;1;0;1;0;0;0;0;44;4370;106,4;17,6015521339136;24;155;13;47,907;8,65239;5991;"6"
"166";1;0;0;1;1;0;0;1;0;0;72;3097;266,41;14,9576275151057;24;150;13;48,0543;8,4237;17568;"1"
"167";1;0;0;1;0;1;0;0;0;0;82;3803;321,16;14,6677676026589;12;159;13;47,8233;8,8224;3631;"6"
"168";0;0;0;1;0;1;0;0;0;0;65;4513;346,63;16,7051175;12;158;26;48,095;8,55263;3581;"6"
"169";0;0;0;1;0;0;0;1;0;0;78;4232;238,98;17,0423597738336;12;151;37;48,0543;8,4237;17568;"1"
"170";0;0;0;1;0;0;0;1;0;0;48;3902;198,6;16,1361541023054;12;160;37;48,0543;8,4237;17568;"1"
"171";1;0;0;1;0;1;0;0;0;0;70;3653;147,96;15,4940404892529;24;156;13;47,907;8,65239;5991;"6"
"172";0;0;0;1;0;1;0;0;0;0;75;7262;575,39;26,0970149470029;24;160;13;48,0204;8,29805;3904;"6"
"173";0;0;0;1;0;1;0;0;0;0;57;4699;146,69;17,0009492921452;12;154;37;47,8193;8,67623;4577;"6"
"174";0;0;0;1;0;1;0;0;0;0;81;4793;145,08;18,843446909054;24;154;13;47,8193;8,67623;4577;"6"
"175";0;0;0;1;0;1;0;0;0;0;83;8763;-10;15,4908974507778;12;159;13;47,8886;8,91306;3660;"6"
"176";0;0;0;1;0;1;0;0;0;0;76;3810;221,27;15,955467464539;24;159;13;47,9319;8,87866;4507;"6"
"177";0;0;0;1;1;1;0;0;0;0;69;8003;339,03;28,2723155837895;24;159;13;47,7811;8,7633;8186;"3"
"178";1;0;0;1;0;1;0;0;0;0;69;11794;698,61;21,2723803713154;12;159;13;47,8233;8,8224;3631;"0"
"179";1;0;0;1;0;1;0;0;0;0;83;6222;521,63;25,0472836015158;12;154;13;47,8193;8,67623;4577;"6"
"180";1;0;0;1;0;1;0;0;0;0;37;4589;304,96;15,1821919364617;12;152;13;47,9746;8,26322;2129;"6"
"181";1;0;0;1;0;1;0;0;0;0;77;4567;321,64;18,1787747654453;24;159;13;47,8233;8,8224;3631;"6"
"182";0;0;0;1;0;1;0;0;0;0;89;8470;-25,81;29,6449703586498;24;154;37;47,9598;8,50041;21340;"0"
"183";1;0;0;1;0;1;0;0;0;0;50;3947;251,84;16,3579274150845;24;160;13;47,9598;8,50041;21340;"6"
"184";1;0;0;1;0;1;0;0;0;0;74;4473;693,89;16,4148060182409;12;156;13;47,6246;8,12394;7240;"6"
"185";1;0;0;1;0;0;0;1;0;0;53;6136;575,92;24,5705526083262;24;160;13;48,0543;8,4237;17568;"1"
"186";1;0;0;1;0;0;0;1;0;0;54;3251;371,34;14,4494582598978;24;160;13;48,1917;8,34549;3632;"1"
"187";0;0;0;1;0;0;0;1;0;0;84;4176;112,48;18,2807346429356;24;160;13;48,0543;8,4237;17568;"1"
"188";1;0;0;1;0;0;0;1;0;0;87;3406;224,19;14,7737808933959;12;160;37;48,0543;8,4237;17568;"1"
"189";0;0;0;1;0;1;0;0;0;0;65;4770;166,57;17,1854537863523;12;151;13;48,1381;8,50761;5825;"6"
"190";1;0;0;1;0;0;0;1;0;0;52;5282;423,6;19,9245500731404;12;160;13;48,0543;8,4237;17568;"1"
"191";0;0;0;1;0;1;0;0;0;0;75;12623;483,19;39,7499676188442;24;141;0;47,8687;8,19993;4872;"0"
"192";1;0;0;1;0;1;0;0;0;0;59;4928;497,05;17,3991024940698;12;151;13;48,0056;8,47567;5025;"6"
"193";0;0;0;1;0;1;0;0;0;0;84;4476;-17,11;16,4200706256742;12;158;13;47,998;8,59023;12315;"6"
"194";0;0;0;1;0;1;0;0;0;0;55;4055;410,67;16,7691845222456;24;144;0;47,9319;8,40093;5923;"6"
"195";0;0;0;1;0;1;0;0;0;0;73;13225;279,31;44,1636991026674;24;151;13;48,1381;8,50761;5825;"0"
"196";0;0;0;1;0;1;0;0;0;0;48;5663;168,7;21,399204903599;24;158;13;48,095;8,55263;3581;"6"
"197";0;0;1;1;0;1;0;0;0;0;33;4128;235,11;16,8896896748923;24;151;13;48,0056;8,47567;5025;"7"
"198";0;0;0;1;0;1;0;0;0;0;61;6645;177,07;24,2840035101727;24;151;13;48,1533;8,42231;5895;"6"
"199";0;1;0;1;0;1;0;0;0;0;65;4097;103,5;18,0788376028831;12;158;13;47,814;8,32346;6774;"2"
"200";1;0;0;1;0;1;0;0;0;0;64;5584;831,75;19,3055723987539;12;160;37;47,9598;8,50041;21340;"0"
"201";1;0;0;1;0;1;0;0;0;0;43;4179;400,75;19,1707436542793;24;156;13;47,5864;8,0247;6765;"6"
"202";1;0;0;1;0;1;0;0;0;0;59;9324;533,33;29,4347240474915;12;156;13;47,9598;8,50041;21340;"0"
"203";1;0;0;1;0;1;0;0;0;0;76;4646;647,28;18,5708543458337;24;156;13;47,6246;8,12394;7240;"6"
"204";0;0;0;1;0;1;0;0;0;0;53;7150;68,54;23,3829195641528;12;155;37;47,907;8,65239;5991;"6"
"205";0;0;0;1;1;0;1;0;0;0;75;5900;315,12;25,9317674726105;24;152;13;47,9376;8,19061;11538;"3"
"206";0;0;0;1;0;1;0;0;0;0;60;5707;203,32;19,8638001412908;12;154;13;47,9598;8,50041;21340;"6"
"207";1;0;0;1;0;1;0;0;0;0;50;5725;395,22;21,5805582654203;24;160;13;48,0204;8,29805;3904;"6"
"208";0;0;0;1;0;1;0;0;0;0;49;8101;135,81;36,6342514970234;24;148;0;48,0204;8,29805;3904;"6"
"209";0;0;0;1;0;1;0;0;0;0;72;4629;253,42;16,8186722007862;12;159;13;47,7811;8,7633;8186;"6"
"210";1;0;0;1;0;0;0;1;0;0;67;4815;396,93;18,9087992486339;24;160;13;48,1917;8,34549;3632;"1"
"211";0;0;0;1;0;1;0;0;0;0;37;5245;156,19;21,8620827941733;12;151;13;48,1533;8,42231;5895;"6"
"212";1;0;0;1;0;1;0;0;0;0;74;3931;273,59;16,3125204522099;24;155;13;47,907;8,65239;5991;"6"
"213";0;0;0;1;0;1;0;0;0;0;36;8700;113,66;27,4204968607603;12;158;13;47,998;8,59023;12315;"6"
"214";0;0;0;1;0;1;0;0;0;0;89;4609;176,44;20,6541815231621;24;160;13;48,0204;8,29805;3904;"6"
"215";0;0;0;1;0;1;0;0;0;0;63;3609;56,88;15,3654039654744;24;153;13;47,8687;8,19993;4872;"6"
"216";0;0;0;1;0;1;0;0;0;0;72;6894;443,19;25,015343733616;24;159;13;47,7811;8,7633;8186;"6"
"217";0;0;0;1;0;1;0;0;0;0;78;3569;159,45;15,2482739324918;24;159;13;47,8233;8,8224;3631;"6"
